Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Neg_0uL,Luca140818_lipid_Neg_co_culture_1,Luca140818_lipid_Neg_co_culture_3,Luca140818_lipid_Neg_co_culture_4,Luca140818_lipid_Neg_co_culture_5,Luca140818_lipid_Neg_hela_1,Luca140818_lipid_Neg_hela_2,Luca140818_lipid_Neg_hela_3,Luca140818_lipid_Neg_hela_4,Luca140818_lipid_Neg_hela_5,Luca140818_lipid_Neg_nih_1,Luca140818_lipid_Neg_nih_2,Luca140818_lipid_Neg_nih_3,Luca140818_lipid_Neg_nih_4,Luca140818_lipid_Neg_nih_5
9491,12.556,766.57568,PE O-39:4|PE O-17:1_22:3,[M-H]-,similar chromatogram in higher mz_11464; adduct linked to 7801_[M-H]-,0.933,True,12.04,766.57562,C44H82NO7P,EtherPE,KHPVHUXDOHSODT-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,100,99.8,26.9,47.1,100,154.74,Luca140818_lipid_Neg_co_culture_3,766.57587:8045590 767.57922:4212454 768.58258:326831,55.26483:2357 59.01345:2623 74.09517:2308 77.83575:2596 78.95828:40964 82.88088:2220 85.23491:2235 88.50551:2118 118.24033:2409 123.48124:2934 140.01155:20223 151.40434:2281 193.49193:2538 196.03632:14394 199.07004:2671 203.91991:2615 255.23285:2935 283.26443:38281 289.55664:2624 303.23398:38170 305.24521:24291 316.68613:2723 321.27939:35605 333.27725:102727 335.29401:2430 347.29449:54361 429.77573:2565 450.29892:5442 713.99475:2571 718.06537:2381 766.16168:2672,0,8138300,8045590,10334831,10243044,3602140,3015182,3801020,2761982,5551101,6453950,7500232,8999993,7138431,5842560
9452,11.861,764.55292,PE O-39:5|PE O-17:1_22:4,[M-H]-,,0.467,True,10.98,764.56,C44H80NO7P,EtherPE,RPPJUEYPBFQDCZ-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,98.1,99.4,21.4,48.7,100,156.37,Luca140818_lipid_Neg_co_culture_3,764.55658:6492286 765.55993:4867309 766.56329:2271618,59.0135:48921 61.9879:2742 71.01353:2623 78.95886:87883 97.94584:12606 109.65775:2405 140.01141:34388 158.8812:2464 168.04219:3723 196.03821:22244 227.0511:3498 227.20035:31367 229.49446:2663 241.215:79479 253.25272:8030 255.23273:78731 265.25262:3715 270.25131:3039 281.24411:6527 283.26349:10288 287.27103:4975 301.215:2877 303.23315:4815 305.2464:14861 319.26196:215760 331.26022:144030 333.2771:17044 424.60062:2602 432.28799:5474 444.28763:5358 450.29892:13103 462.29712:5902 544.87585:2501 756.3606:2638,5869,5073897,6492286,5444548,6564082,3136328,3498295,3351733,3284996,4860870,11122003,11431327,11277494,11918928,10103537
9408,11.294,762.54181,PE O-39:6|PE O-17:1_22:5,[M-H]-,,0.667,True,10.27,762.54431,C44H78NO7P,EtherPE,PYMLHWKEUVUNIM-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,99.2,36.9,50.1,100,799.15,Luca140818_lipid_Neg_co_culture_5,762.54199:29320340 763.54534:19328954 764.5487:12553218,59.01358:100395 71.01353:4748 78.95824:521034 83.05003:7256 96.96856:19620 122.00066:13834 135.11723:5131 137.00023:5725 140.01169:117586 152.99472:161603 163.01559:29148 168.04221:53598 169.04454:3584 179.03467:17412 196.03883:99716 227.20052:50408 227.37918:4944 231.2121:13124 239.2028:7443 241.21513:52387 251.20111:4686 251.23888:4293 253.21831:83413 253.2527:72038 255.2328:139074 256.23743:12626 257.22842:4677 269.24713:190789 281.24933:23094 283.26379:127388 285.25864:108715 303.23315:16120 311.23599:12159 317.24811:12583 319.26205:12991 327.23178:7514 329.24545:723597 331.26001:78110 389.24942:4802 405.2403:12687 432.28778:64197 448.27563:5661 450.29892:124534 688.54834:18576 760.28217:4332,24345,24559878,27645370,27009338,29320340,29757332,28727398,28230500,32724952,44466276,21539388,24099452,25149704,24683056,20291356
9936,13.684,786.63416,PE O-40:1|PE O-18:0_22:1,[M-H]-,,0.533,True,13.23,786.63818,C45H90NO7P,EtherPE,XFXLPXVFBLJZGM-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,43.7,56.7,100,55.7,Luca140818_lipid_Neg_co_culture_5,786.63464:5621590 787.63799:4082788 788.64135:0,78.95879:148296 89.04247:99215 97.95319:5661 140.01161:29587 152.99458:34694 168.04199:26181 266.96539:5458 268.94141:4129 279.23297:4015 281.24832:172531 282.24884:4409 282.99689:3374 283.26407:26625 307.26447:2727 309.27676:15930 337.31161:472344 338.31314:16418 339.32474:81802 340.32874:3042 342.96402:6049 357.01389:15630 365.34088:35970 402.92908:3594 405.27899:4471 416.9791:5371 448.32068:11661 466.32874:21565 476.9473:3248 490.992:4109 565.0155:3089 624.97876:10965 786.6369:2970,173879,6702741,194004,667776,5621590,60566,150786,84683,80352,49162,79956,81505,3915348,3289338,92281
9899,13.457,784.62018,PE O-40:2|PE O-18:1_22:1,[M-H]-,,0.867,True,13.12,784.62262,C45H88NO7P,EtherPE,RKRYLPRHFNWQBD-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,45.8,46,100,21390.54,Luca140818_lipid_Neg_hela_2,784.62024:14607596 785.62359:15087576 786.62695:4145841,67.50117:9047 67.50538:10038 78.95827:95523 89.04258:5154 96.96857:2750 97.95229:3613 118.81187:2706 122.00068:3707 140.01198:29534 152.99643:4776 163.01546:11624 168.04221:3271 179.03468:4748 196.03676:23135 239.23793:3569 255.23315:22460 267.26767:10585 279.233:5220 281.24857:134288 295.26065:3298 309.27676:85004 337.31198:490127 339.32462:3176 353.76056:2742 365.34009:139046 418.27429:4495 436.28806:4935 446.30185:12282 464.31476:19546 492.34662:3097,0,12485488,11342308,14757286,11908320,11740583,14607596,14540760,9912680,7306246,4352781,8096682,5509084,6024468,4654151
9867,13.072,782.60193,PE O-40:3|PE O-18:2_22:1,[M-H]-,adduct linked to 8954_[M-2H]-,0.933,True,13.07,782.60687,C45H86NO7P,EtherPE,GHZVEINRKWBYNY-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,50.8,46.2,100,155.08,Luca140818_lipid_Neg_co_culture_1,782.60364:10128600 783.60699:7463034 784.61035:1780372,59.01345:2947 78.95886:43241 124.67014:2396 140.01166:12182 150.5002:2206 185.015:2188 196.03891:8945 201.88332:2221 240.36848:2325 253.21449:2722 255.23224:47520 281.24854:29726 283.26349:3098 305.2464:4472 309.27676:9702 333.27603:25348 335.29401:13586 337.31177:243365 363.32877:26544 444.28763:3790 459.18301:2947 462.29712:10477 530.19678:2731,42940,10128600,10004687,9486799,9586901,10523124,9428813,10834395,9080285,12866963,5235255,6183154,5770634,4450512,5191270
9763,12.013,778.56769,PE O-40:5|PE O-18:0_22:5,[M-H]-,adduct linked to 9746_[M-2H]-,0.467,True,11.66,778.57562,C45H82NO7P,EtherPE,WHJAXVALSIXNQX-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,89.7,99.9,46.6,49.8,100,180.02,Luca140818_lipid_Neg_nih_5,778.56812:18860214 779.57147:15481582 780.57483:2758289,59.01353:52202 62.96392:2682 69.24197:3015 71.01353:3746 78.95827:152742 83.04931:3995 89.04255:31143 90.04135:3341 91.03901:2846 107.2373:2884 140.01172:57873 170.96819:2751 180.04315:5700 205.12384:2830 210.15187:2543 231.2121:9773 241.21545:9661 251.20111:3967 255.23302:74879 256.23795:21113 257.24017:12056 267.26764:3902 268.94141:3126 281.24857:14487 285.25891:43711 303.23291:20229 311.23599:5398 327.23178:2762 329.2457:338583 330.25259:17485 331.26135:30161 357.27634:13526 405.27899:13665 448.32047:33721 464.31168:2826 466.32935:55416 778.02405:8842 779.013:4079,978729,19791392,20053622,20415560,21673580,10450653,11039755,10346470,11689642,15607596,21175308,25364256,26558300,18999624,18860214
9705,11.833,776.55237,PE O-40:6|PE O-18:1_22:5,[M-H]-,adduct linked to 10517_[M+Cl]-; adduct linked to 9730_[M-H]-,0.933,True,10.69,776.56,C45H80NO7P,EtherPE,QIJJGYHBXLEBJV-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,92,99,56.6,49.7,100,1874.54,Luca140818_lipid_Neg_nih_1,776.55292:81452456 777.55627:65001680 778.55963:29738872,59.01354:427877 59.97171:14687 69.03423:18990 71.01353:51959 78.9589:1645647 83.0493:50411 89.0426:152538 91.039:19981 122.00065:84171 127.07555:14609 135.11722:15919 137.00021:59450 140.01167:727955 152.99461:22758 163.01555:149919 163.07664:20627 177.09209:14658 179.03465:57265 196.03886:522276 205.12384:20515 221.15565:17883 227.20366:26712 227.77968:26050 231.2123:111515 239.23787:21467 251.2011:59430 253.21829:26611 255.2328:30541 257.22839:15354 265.25259:18982 267.26755:451570 283.24084:15815 285.25885:484465 303.23312:80025 311.23596:52569 327.23175:27377 329.24542:4066304 331.26489:114615 344.9545:17681 357.27768:123147 403.25909:80365 436.27933:16930 446.30197:368748 464.31134:638548 466.3299:15746 777.01642:29846,17110,109043640,121462416,116622648,115549328,77160160,73374168,88208896,93117760,130590136,81452456,106726936,113729168,93145224,81668096
9661,11.562,774.53589,PE O-40:7|PE O-18:1_22:6,[M-H]-,adduct linked to 9133_[M+Cl]-; similar chromatogram in higher mz_15574,0.933,True,10.18,774.54431,C45H78NO7P,EtherPE,FIJFPUAJUDAZEY-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,87.5,98.4,15.9,47,100,4589.9,Luca140818_lipid_Neg_nih_4,774.53729:91546136 775.54064:66139260 776.544:72410600,59.01358:116992 73.01109:17408 74.98997:8220 78.95892:388542 83.05003:6353 83.94147:3622 89.04262:352346 90.04134:18343 91.039:8049 93.00034:4705 95.96135:4142 96.96855:4617 107.08578:14151 117.06987:4118 121.10078:13394 122.00065:21631 128.62209:3756 133.10223:6299 135.11723:9011 137.00021:6029 140.01166:154167 143.08612:4883 147.11732:6033 149.00888:14341 149.13318:5970 152.99461:17059 163.0153:29713 163.07664:4935 166.02747:3953 177.16364:16361 178.02785:5303 179.03465:5405 196.03889:138285 223.02972:5996 224.02817:3726 229.19514:49273 249.18553:8109 253.21829:5580 264.98648:8178 265.25671:4549 266.96368:30703 267.2677:96561 267.96521:7112 268.94012:32601 269.25119:5351 269.94394:17304 270.94366:14321 282.99234:20523 283.24069:196875 283.99738:7632 292.95563:4109 327.23187:209362 329.24533:14625 340.98016:24217 341.98416:7344 342.95459:45173 343.9606:37997 344.9621:33257 400.94952:7528 401.94891:6858 402.9278:38888 403.25909:4451 403.92813:22089 404.92322:19376 416.97903:21819 417.98227:8762 418.97281:21523 446.30249:78528 464.31198:151695 476.94724:7016 477.94659:6879 478.93918:7368 491.99442:4592 550.97009:15989 551.96503:18863 552.96259:7804 612.91577:6388 624.97864:4546 625.97272:15493 626.98401:14040 660.02588:5558 684.06348:19081 685.06573:5751 774.02399:34890 775.00787:98755,15127,167863824,153801792,173989616,174731776,121362944,125582000,137644560,153348640,247254192,73827664,97466000,91213744,91546136,61249904
9585,10.796,772.52527,PE O-40:8|PE O-18:2_22:6,[M-H]-,similar chromatogram in higher mz_11838; similar chromatogram in higher mz_9592,0.933,True,9.86,772.52869,C45H76NO7P,EtherPE,UKPNUUDYLNCIOE-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,99.3,99.3,33.4,46.5,100,6413.91,Luca140818_lipid_Neg_hela_5,772.52545:169608688 773.5288:143349024 774.53216:64578176,59.01353:613424 78.95889:2178164 83.05003:32494 84.28242:20888 86.43787:19412 93.07013:30725 95.02147:21660 96.96947:22871 107.08579:22976 117.06988:39659 121.10206:42717 122.00066:95799 135.11723:106499 137.00023:52150 140.01166:863311 147.11732:41977 149.13318:50869 152.99461:44604 163.01567:148917 163.14975:36642 175.14801:29929 177.16365:49405 178.02786:27901 179.03467:49276 191.17973:22110 196.0388:755228 228.62314:82159 229.19437:250334 249.18555:36749 255.20963:42941 265.25275:321739 283.24069:1108739 287.81671:22427 309.22:28788 327.23203:1219248 401.2467:45368 405.27899:25954 422.048:21116 444.28799:384868 462.29678:961653 544.62262:23130 758.8526:24006,6809,167477296,158670032,186071024,184882112,147758672,138284464,133335880,153439152,169608688,119917880,176220144,175798912,178431472,132484728
9543,10.271,770.50897,PE O-40:9|PE O-18:3_22:6,[M-H]-,,0.133,True,9.46,770.513,C45H74NO7P,EtherPE,PGMAUSGKQUIFJI-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,99.5,22.8,46.5,100,164.2,Luca140818_lipid_Neg_hela_1,770.51355:1438692 771.5169:0 772.52026:969070,58.13592:2205 59.01347:15419 78.9588:58951 89.1367:2556 133.10228:2131 140.01151:21653 147.85124:2423 152.99646:2631 163.01549:3651 177.1637:2627 184.10899:2495 196.03897:10037 197.87671:2268 227.45732:5044 229.19476:4261 251.62465:2741 281.24896:21977 283.24033:23427 327.23157:18424 377.2467:5721 442.26956:4958 460.28632:14497 755.63135:2631,174668,3914919,3282559,3922564,3481542,1438692,3434145,3202544,2858701,1952235,885373,6105065,2721074,5641947,1673469
10529,13.789,812.64795,PE O-42:2|PE O-18:1_24:1,[M-H]-,,0.867,True,13.31,812.65387,C47H92NO7P,EtherPE,BTXCGIZYIZZSFZ-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,96.3,99.8,42,46,100,640.27,Luca140818_lipid_Neg_co_culture_3,812.6488:1644178 813.65215:0 814.65551:0,58.94558:2157 62.79321:2339 69.24034:3111 72.66502:2253 78.95826:36658 88.95896:2391 93.52227:2409 140.01167:5383 152.99463:15230 281.2486:15625 283.26303:29053 299.84622:2346 305.24643:11487 309.27676:16018 337.31204:15542 363.32806:5932 365.33972:109091 393.37546:9954 464.3212:3419 798.25214:2650,0,1626390,1644178,1787684,1556616,1203286,1733380,1472480,1643048,949170,250255,717737,293937,385518,163548
10459,13.2,808.62048,PE O-42:4|PE O-18:1_24:3,[M-H]-,,0.533,True,13.12,808.62262,C47H88NO7P,EtherPE,GPSWIFVVHLMFPK-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCCCCCCC,410,True,True,True,,False,False,null,null,100,100,43.4,48.3,100,91.04,Luca140818_lipid_Neg_nih_5,808.61969:3017484 809.62304:1562114 810.6264:1516675,58.07373:2624 59.01348:22500 61.9879:10975 65.0565:2223 69.08377:2233 69.95456:2138 70.30544:2706 71.01297:2591 78.95888:33742 89.02425:2557 89.04247:23706 91.03901:4276 97.94584:12751 115.4553:2365 133.32974:2410 139.57272:3057 140.01009:9453 152.1937:2255 163.01544:2552 174.07353:2534 182.21869:2340 196.03891:4532 198.93158:2311 218.84689:2290 228.00159:3209 255.23325:59697 256.23776:45283 257.24017:16305 267.27179:3191 277.50183:2616 281.24857:15244 283.26349:14736 284.26996:4631 285.26813:2647 303.23315:2871 333.2767:11296 361.30685:159948 446.30179:5244 464.32117:10903,0,3266010,3015342,2406717,2203239,1105718,1115293,1113507,970503,1108838,3252246,5203107,4465306,4106774,3017484
10417,12.715,806.60266,PE O-42:5|PE O-18:2_24:3,[M-H]-,,0.2,True,12.68,806.60687,C47H86NO7P,EtherPE,OVHXMXIBISWSLA-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCC=CCC=CCC=CCCCCCCC,410,True,True,True,,False,False,null,null,100,100,14,61.8,100,77.22,Luca140818_lipid_Neg_nih_5,806.60266:6128266 807.60601:4517346 808.60937:0,122.0006:13470 140.01042:86063 149.0088:16167 152.99454:14932 163.06076:17808 168.04208:16567 196.0386:80971 223.0293:59579 224.02814:31023 225.0253:26843 241.21887:19378 255.23248:378366 256.23706:152474 257.24014:47451 264.98636:14780 265.2522:42076 266.96198:33379 267.96436:23717 268.94125:15589 269.24667:314016 269.94382:7015 270.94354:16025 281.01593:15129 281.24826:53179 282.01495:12208 282.25354:29863 282.98862:24266 283.26346:43351 283.99271:15993 284.99359:26128 317.3176:6111 329.24524:55310 333.28171:24865 340.98392:40817 341.98422:39487 342.97586:34223 343.95419:32302 344.95862:49591 345.95917:20359 346.95612:6997 357.27603:39950 359.2955:37920 361.31293:2367268 363.32126:13193 400.94934:20740 401.24649:15657 401.94702:29621 402.9335:51342 403.9317:51487 404.92285:84844 405.92923:35790 406.92426:18392 416.97885:18661 417.97934:32351 418.98099:50876 419.97678:30368 420.97253:17832 444.28735:85383 462.29651:178398 474.96747:7144 475.97046:14545 476.96048:36323 477.95367:43321 478.94812:71332 479.9447:43483 480.94653:24085 491.00204:19634 492.00409:23172 492.99951:50038 493.99738:47158 494.35214:17731 494.98868:18214 496.95819:7413 533.95636:12329 534.95245:22486 535.94983:27070 536.95306:15828 550.96631:25515 551.96619:38403 552.96179:106018 553.95746:96394 554.96045:55256 566.01007:13702 567.00916:23406 568.00641:38134 569.01056:20428 571.97009:7641 609.96143:13955 623.95563:9146 624:60781 624.99316:166087 626.00177:313007 626.99841:196214 627.98041:31531 628.98376:15573 701.0188:15541 714.04907:101354 715.04456:291193 716.04321:1071088 717.04388:759615 732.5708:20607 733.05798:33520 734.05756:105667 735.05847:82827 806.59534:25669 806.87726:13637,21258,4235507,4375058,3532204,3963666,1976226,1553671,1595802,1833593,2761522,5397936,6020063,8552205,7804996,6128266
10351,12.537,804.5863,PE O-42:6|PE O-18:1_24:5,[M-H]-,adduct linked to 8293_[M-H2O-H]-,0.2,True,11.72,804.59131,C47H84NO7P,EtherPE,DNVYOODJHDAHRT-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,99.5,2,83,100,158.09,Luca140818_lipid_Neg_co_culture_1,804.58728:14408253 805.59063:9030830 806.59399:7319670,122.00054:26150 137.00009:19937 140.01038:213139 147.02922:17608 149.00874:26960 152.99503:50123 163.01613:35865 163.06068:31805 163.07451:15394 168.0425:105371 179.03448:19663 196.03882:203835 205.19611:17972 221.04944:11305 223.02962:178551 224.02797:55352 225.02672:25831 231.21144:36368 241.21521:20585 251.20087:22369 253.21796:361096 255.23253:4716546 259.24307:69383 264.98672:55242 265.9873:18294 266.96393:92345 267.23447:54805 267.26456:41131 267.96564:41332 268.93863:67906 269.24677:20040 269.94482:34604 281.01648:63536 281.24826:2681345 282.01483:20581 282.25305:27251 282.99496:83985 283.99188:41244 284.99384:19936 285.25827:189517 295.2991:97106 303.23276:497315 311.24088:16631 313.28775:66402 321.31677:29204 327.23227:32762 329.24518:1665337 340.97787:148638 341.98352:119125 342.95865:140922 343.96002:98337 344.96149:49084 357.01169:33205 357.27609:509171 358.0137:22812 358.99228:21514 359.29355:33639 359.98785:18397 377.24658:40850 400.94797:102866 401.94925:95212 402.92508:180240 403.25781:64340 403.92715:129894 404.92261:79804 416.97717:117060 417.98175:101281 418.97659:69155 419.95837:20639 431.2919:22008 446.30115:57402 448.32037:77026 464.31091:87386 466.33002:168134 474.32959:291619 474.96643:50049 475.96936:55181 476.34476:17071 476.94482:157142 477.94653:132648 478.94815:92710 491.00162:92883 492.00381:103363 492.34601:629095 493.00122:99319 494.36362:41197 494.95712:24462 496.95798:17289 500.34848:36728 518.35608:85976 532.95276:44657 533.95728:75324 534.95276:63286 536.9292:11145 549.98962:17851 550.96881:165240 551.96429:266999 552.96234:244798 565.01019:36349 566.01086:83928 567.00842:64488 569.96417:21624 570.97217:20827 607.96924:34253 608.96387:34210 622.99731:276782 624.00085:715530 624.99347:711011 625.9845:61928 626.98505:50156 641.01801:11129 642.01971:29662 643.00836:32230 699.01355:36927 713.05353:405734 714.04816:2088703 715.04462:2520228 730.56232:312493 731.04633:31797 732.06183:211606 733.05951:290984 804.5835:49743 804.90033:47117,0,14408253,16145047,14013443,14960858,12317807,14339659,13302151,13785640,22784624,9349404,10322938,10110313,10425444,8465349
10262,12.352,802.56787,PE O-42:7|PE O-20:1_22:6,[M-H]-,ion correlated with 10263; ion correlated with 8326; ion correlated with 8325; adduct linked to 9752_[M+Cl]-,0.867,True,11.61,802.57562,C47H82NO7P,EtherPE,GWWKPJFGKBNJDJ-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,87.2,99.5,27.3,46.9,100,165.04,Luca140818_lipid_Neg_hela_5,802.56787:25184258 803.57122:32063748 804.57458:7868180,57.03394:5697 59.01351:205883 62.96344:6467 66.32127:5241 71.01353:6689 78.95883:628155 80.29309:5090 83.04931:11237 89.04256:20821 96.96856:19438 97.95319:14666 105.07046:5222 107.08579:19925 115.92027:22090 117.06987:12288 121.10205:23785 122.00012:35157 133.10078:20430 135.11723:18249 137.00021:12392 140.01157:194023 144.24571:4777 147.11732:6291 149.13318:10167 152.99448:125153 159.49649:5292 161.13287:6196 163.0157:36001 163.07664:5500 163.14778:7265 166.02748:6277 175.14799:6313 177.16365:21271 178.02786:7460 179.03465:21615 191.17973:6511 196.0387:159347 210.7919:5595 229.19485:82370 249.18555:19058 250.5905:5363 253.21831:19502 255.23282:25601 279.22852:5251 281.24838:190962 282.2533:6943 283.24084:280577 295.26541:9245 295.29858:140831 297.27634:45193 309.22:7729 327.23166:321818 419.25766:7456 431.2923:27925 444.83881:6418 474.33823:84087 492.34595:215948 501.83801:5363 575.16235:5588 617.34357:5647,3736,9469210,6705664,8209931,10466083,6589539,8955064,9266687,10440595,25184258,1310999,2447650,2797479,1362717,1571513
10224,11.548,800.5564,PE O-42:8|PE O-20:2_22:6,[M-H]-,adduct linked to 10215_[M+Hac-H]-; adduct linked to 8217_[M-H2O-H]-,0.4,True,10.71,800.56,C47H80NO7P,EtherPE,YOXLQGPESXHTCE-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,95.4,99.5,25.9,44.8,100,34.34,Luca140818_lipid_Neg_hela_3,800.55536:1920124 801.55871:1808098 802.56207:2598483,59.01345:16200 59.78364:1998 78.95884:60018 89.04258:12686 108.06253:2577 122.38629:2365 126.85712:2114 140.01167:15994 144.05368:2243 152.99464:12167 163.01546:2330 174.6391:2909 196.03633:12838 225.33784:2545 229.19472:3543 253.21834:9830 279.23376:18179 281.24908:18421 283.23877:19584 295.26065:5052 327.2316:23987 342.36243:2248 472.31833:3005 490.3327:22546 639.03766:2790 710.94653:2960,0,1368524,853603,2005097,2284471,1313645,1153447,1920124,1587738,4528264,480828,253450,367149,209910,115963
10952,12.904,830.60315,PE O-44:7|PE O-22:1_22:6,[M-H]-,,0.067,True,12.47,830.60687,C49H86NO7P,EtherPE,CSMBIDUEPDMGNC-UHFFFAOYSA-N,O=C(OC(COC=CCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,96.9,99.9,15.1,46.1,100,75.59,Luca140818_lipid_Neg_hela_5,830.60315:6248420 831.6065:4679970 832.60986:2553306,59.01357:93783 69.24416:3641 78.95826:157489 96.96856:3634 121.10206:3394 122.00066:5368 137.00023:3354 140.01161:36494 152.99469:19572 163.01544:11706 168.04218:14471 177.16365:3126 196.03641:29832 224.06953:6056 229.19469:15142 253.21867:33108 267.2345:3920 281.24866:369011 283.24002:59924 309.27704:49403 323.33179:25872 327.23138:63716 339.32458:3190 492.34653:16637 502.36185:23461 520.37842:45903 541.17932:2772 548.03802:2768 606.54706:2937,19413,5294632,4587904,220992,4662750,3564248,291978,4103084,384875,6248420,1753383,73272,1045955,539198,1037417
9496,8.935,767.4729,PEtOH 40:10|PEtOH 20:5_20:5,[M-H]-,adduct linked to 10904_[M+Hac-H]-; adduct linked to 10905_[M+Hac-H]-,0.267,True,8.11,767.4657,C45H69O8P,PEtOH,XOTQWVNUMWRMLQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC)CCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,82.2,99.4,21,59.7,100,13.08,Luca140818_lipid_Neg_hela_3,767.47076:951285 768.47411:344396 769.47747:0,59.01346:3278 67.9632:10137 78.95888:9714 85.69879:2320 89.04259:3057 106.78166:2311 129.80763:2070 152.99464:8565 171.00638:3284 255.23267:39624 257.22845:3821 301.21378:18289 309.7261:2244 547.05383:2372,3042,651357,1117600,867592,1008113,1185692,1010622,951285,241837,1684120,248163,279876,104877,246271,173726
10837,9.95,823.53156,PEtOH 44:10|PEtOH 22:5_22:5,[M-H]-,,0.2,True,9.43,823.52832,C49H77O8P,PEtOH,OLEHHAXQNROHIZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC)CCCCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,86.5,99.8,10.5,60.2,100,59.6,Luca140818_lipid_Neg_co_culture_3,823.53131:1613494 824.53466:655344 825.53802:0,59.01345:3058 59.5289:2312 61.98795:48530 62.51335:2153 78.95885:70821 86.77806:2065 89.04257:13566 89.33496:2298 96.96947:8446 152.9946:65795 153.99928:4840 164.62025:2552 171.00636:2937 227.6689:5881 241.01306:16343 241.21902:14930 255.23236:20088 269.24704:59040 270.25076:20085 283.26355:57105 284.26999:3417 285.259:2870 329.24451:32405 698.10608:2672,0,715772,1613494,1408100,2067760,516834,1014775,791385,1987153,3765994,2098147,1810753,1970873,2013858,1535598
